时间戳,总价,单价,行为,配置
2025-10-25 00:38:39,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:38:40,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:38:40,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:38:41,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:38:42,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
