检测次数,购买前余额,购买后余额,单价,动作,时间
1,60164242,60151594,408.0,购买成功(200x6),2025-10-24 03:16:11
2,59771194,59758546,408.0,购买成功(200x6),2025-10-24 03:16:18
3,59340146,59323158,548.0,价格过高,2025-10-24 03:16:23
4,59323158,59306480,538.0,价格过高,2025-10-24 03:16:28
5,59306480,59289492,548.0,价格过高,2025-10-24 03:16:33
6,59289492,59272504,548.0,价格过高,2025-10-24 03:16:38
7,59272504,59256756,508.0,价格过高,2025-10-24 03:16:43
