检测次数,购买前余额,购买后余额,单价,动作,时间
97,51138419,51120811,568.0,价格过高,2025-10-21 02:07:05
98,51120811,51102893,578.0,价格过高,2025-10-21 02:07:10
99,51102893,51089625,428.0,购买成功(200x3),2025-10-21 02:07:16
100,51004025,50989207,478.0,价格过高,2025-10-21 02:07:20
101,50989207,50976559,408.0,购买成功(200x3),2025-10-21 02:07:25
102,50894959,50877351,568.0,价格过高,2025-10-21 02:07:30
103,50877351,50859743,568.0,价格过高,2025-10-21 02:07:34
104,50859743,50842135,568.0,价格过高,2025-10-21 02:07:38
105,50842135,50824527,568.0,价格过高,2025-10-21 02:07:43
106,50824527,50806919,568.0,价格过高,2025-10-21 02:07:47
107,50806919,50792101,478.0,价格过高,2025-10-21 02:07:51
108,50792101,50777283,478.0,价格过高,2025-10-21 02:07:55
109,50777283,50764635,408.0,购买成功(200x3),2025-10-21 02:07:59
110,50683035,50665427,568.0,价格过高,2025-10-21 02:08:04
111,50665427,50648439,548.0,价格过高,2025-10-21 02:08:09
112,50648439,50630831,568.0,价格过高,2025-10-21 02:08:13
113,50630831,50617563,428.0,购买成功(200x3),2025-10-21 02:08:18
114,50531963,50514665,558.0,价格过高,2025-10-21 02:08:23
115,50514665,50497057,568.0,价格过高,2025-10-21 02:08:27
116,50497057,50479449,568.0,价格过高,2025-10-21 02:08:31
117,50479449,50463081,528.0,价格过高,2025-10-21 02:08:36
118,50463081,50445473,568.0,价格过高,2025-10-21 02:08:40
119,50445473,50429725,508.0,价格过高,2025-10-21 02:08:44
120,50429725,50412427,558.0,价格过高,2025-10-21 02:08:48
121,50412427,50394819,568.0,价格过高,2025-10-21 02:08:52
122,50394819,50377211,568.0,价格过高,2025-10-21 02:08:56
123,50377211,50359603,568.0,价格过高,2025-10-21 02:09:00
124,50359603,50346335,428.0,购买成功(200x3),2025-10-21 02:09:05
125,50234735,50218987,508.0,价格过高,2025-10-21 02:09:09
126,50218987,50201379,568.0,价格过高,2025-10-21 02:09:13
127,50201379,50185011,528.0,价格过高,2025-10-21 02:09:17
128,50185011,50167403,568.0,价格过高,2025-10-21 02:09:21
129,50167403,50149795,568.0,价格过高,2025-10-21 02:09:25
130,50149795,50132187,568.0,价格过高,2025-10-21 02:09:29
131,50132187,50114579,568.0,价格过高,2025-10-21 02:09:33
132,50114579,50096971,568.0,价格过高,2025-10-21 02:09:37
133,50096971,50079363,568.0,价格过高,2025-10-21 02:09:41
134,50079363,50061755,568.0,价格过高,2025-10-21 02:09:46
135,50061755,50044147,568.0,价格过高,2025-10-21 02:09:50
136,50044147,50030569,438.0,购买成功(200x3),2025-10-21 02:09:55
137,49928969,49915391,438.0,购买成功(200x3),2025-10-21 02:10:00
138,49827791,49810183,568.0,价格过高,2025-10-21 02:10:04
139,49810183,49794435,508.0,价格过高,2025-10-21 02:10:08
140,49794435,49780857,438.0,购买成功(200x3),2025-10-21 02:10:13
141,49679257,49663819,498.0,价格过高,2025-10-21 02:10:18
142,49663819,49648071,508.0,价格过高,2025-10-21 02:10:22
143,49648071,49632323,508.0,价格过高,2025-10-21 02:10:27
144,49632323,49616575,508.0,价格过高,2025-10-21 02:10:31
145,49616575,49600827,508.0,价格过高,2025-10-21 02:10:35
146,49600827,49583219,568.0,价格过高,2025-10-21 02:10:39
147,49583219,49565301,578.0,价格过高,2025-10-21 02:10:43
148,49565301,49547693,568.0,价格过高,2025-10-21 02:10:47
149,49547693,49530395,558.0,价格过高,2025-10-21 02:10:52
150,49530395,49514957,498.0,价格过高,2025-10-21 02:10:56
151,49514957,49497969,548.0,价格过高,2025-10-21 02:11:00
152,49497969,49480361,568.0,价格过高,2025-10-21 02:11:04
153,49480361,49464923,498.0,价格过高,2025-10-21 02:11:08
154,49464923,49451965,418.0,购买成功(200x3),2025-10-21 02:11:13
155,49343195,49326517,538.0,价格过高,2025-10-21 02:11:17
156,49326517,49313559,418.0,购买成功(200x3),2025-10-21 02:11:21
157,49199959,49182351,568.0,价格过高,2025-10-21 02:11:26
158,49182351,49169393,418.0,购买成功(200x3),2025-10-21 02:11:30
159,49053793,49040835,418.0,购买成功(200x3),2025-10-21 02:11:35
160,48957235,48940557,538.0,价格过高,2025-10-21 02:11:39
161,48940557,48922949,568.0,价格过高,2025-10-21 02:11:44
162,48922949,48909371,438.0,购买成功(200x3),2025-10-21 02:11:49
163,48801771,48789123,408.0,购买成功(200x3),2025-10-21 02:11:54
164,48707523,48693945,438.0,购买成功(200x3),2025-10-21 02:11:59
165,48592345,48575667,538.0,价格过高,2025-10-21 02:12:03
166,48575667,48562089,438.0,购买成功(200x3),2025-10-21 02:12:08
167,48448489,48430571,578.0,价格过高,2025-10-21 02:12:13
168,48430571,48414823,508.0,价格过高,2025-10-21 02:12:17
169,48414823,48402175,408.0,购买成功(200x3),2025-10-21 02:12:22
170,48320575,48303897,538.0,价格过高,2025-10-21 02:12:26
171,48303897,48287219,538.0,价格过高,2025-10-21 02:12:30
172,48287219,48269611,568.0,价格过高,2025-10-21 02:12:34
173,48269611,48252003,568.0,价格过高,2025-10-21 02:12:38
174,48252003,48236255,508.0,价格过高,2025-10-21 02:12:42
175,48236255,48220507,508.0,价格过高,2025-10-21 02:12:46
176,48220507,48203829,538.0,价格过高,2025-10-21 02:12:50
177,48203829,48187151,538.0,价格过高,2025-10-21 02:12:55
178,48187151,48169863,557.7,价格过高,2025-10-21 02:12:59
179,48169863,48152255,568.0,价格过高,2025-10-21 02:13:03
180,48152255,48135267,548.0,价格过高,2025-10-21 02:13:07
181,48135267,48117349,578.0,价格过高,2025-10-21 02:13:11
182,48117349,48100051,558.0,价格过高,2025-10-21 02:13:15
183,48100051,48082443,568.0,价格过高,2025-10-21 02:13:19
184,48082443,48067315,488.0,价格过高,2025-10-21 02:13:23
185,48067315,48050017,558.0,价格过高,2025-10-21 02:13:27
186,48050017,48032409,568.0,价格过高,2025-10-21 02:13:32
187,48032409,48015111,558.0,价格过高,2025-10-21 02:13:36
188,48015111,47997813,558.0,价格过高,2025-10-21 02:13:40
189,47997813,47980515,558.0,价格过高,2025-10-21 02:13:44
190,47980515,47962907,568.0,价格过高,2025-10-21 02:13:48
191,47962907,47944989,578.0,价格过高,2025-10-21 02:13:52
192,47944989,47927691,558.0,价格过高,2025-10-21 02:13:56
193,47927691,47910083,568.0,价格过高,2025-10-21 02:14:00
194,47910083,47894955,488.0,价格过高,2025-10-21 02:14:05
195,47894955,47881997,418.0,购买成功(200x3),2025-10-21 02:14:10
196,47798397,47782959,498.0,价格过高,2025-10-21 02:14:14
197,47782959,47765041,578.0,价格过高,2025-10-21 02:14:19
198,47765041,47747123,578.0,价格过高,2025-10-21 02:14:23
199,47747123,47729205,578.0,价格过高,2025-10-21 02:14:27
200,47729205,47713767,498.0,价格过高,2025-10-21 02:14:31
201,47713767,47695849,578.0,价格过高,2025-10-21 02:14:35
202,47695849,47677931,578.0,价格过高,2025-10-21 02:14:39
203,47677931,47662493,498.0,价格过高,2025-10-21 02:14:43
204,47662493,47647055,498.0,价格过高,2025-10-21 02:14:48
205,47647055,47631617,498.0,价格过高,2025-10-21 02:14:52
206,47631617,47615249,528.0,价格过高,2025-10-21 02:14:56
207,47615249,47597641,568.0,价格过高,2025-10-21 02:15:01
208,47597641,47581273,528.0,价格过高,2025-10-21 02:15:05
209,47581273,47565835,498.0,价格过高,2025-10-21 02:15:09
210,47565835,47552567,428.0,购买成功(200x3),2025-10-21 02:15:14
211,47438967,47421359,568.0,价格过高,2025-10-21 02:15:18
212,47421359,47403751,568.0,价格过高,2025-10-21 02:15:22
213,47403751,47387383,528.0,价格过高,2025-10-21 02:15:26
214,47387383,47371015,528.0,价格过高,2025-10-21 02:15:30
215,47371015,47353407,568.0,价格过高,2025-10-21 02:15:34
216,47353407,47337039,528.0,价格过高,2025-10-21 02:15:38
217,47337039,47320671,528.0,价格过高,2025-10-21 02:15:42
218,47320671,47303063,568.0,价格过高,2025-10-21 02:15:46
219,47303063,47285765,558.0,价格过高,2025-10-21 02:15:51
220,47285765,47272497,428.0,购买成功(200x3),2025-10-21 02:15:56
221,47172897,47155289,568.0,价格过高,2025-10-21 02:16:00
222,47155289,47140471,478.0,价格过高,2025-10-21 02:16:04
223,47140471,47125653,478.0,价格过高,2025-10-21 02:16:08
224,47125653,47113005,408.0,购买成功(200x3),2025-10-21 02:16:13
225,46999405,46986757,408.0,购买成功(200x3),2025-10-21 02:16:19
226,46871747,46856309,498.0,价格过高,2025-10-21 02:16:23
227,46856309,46840871,498.0,价格过高,2025-10-21 02:16:27
228,46840871,46823263,568.0,价格过高,2025-10-21 02:16:31
229,46823263,46805655,568.0,价格过高,2025-10-21 02:16:35
230,46805655,46788047,568.0,价格过高,2025-10-21 02:16:39
231,46788047,46773229,478.0,价格过高,2025-10-21 02:16:43
232,46773229,46757791,498.0,价格过高,2025-10-21 02:16:47
233,46757791,46742353,498.0,价格过高,2025-10-21 02:16:51
234,46742353,46725365,548.0,价格过高,2025-10-21 02:16:55
235,46725365,46708067,558.0,价格过高,2025-10-21 02:16:59
236,46708067,46690459,568.0,价格过高,2025-10-21 02:17:03
237,46690459,46672851,568.0,价格过高,2025-10-21 02:17:07
238,46672851,46655243,568.0,价格过高,2025-10-21 02:17:11
239,46655243,46637635,568.0,价格过高,2025-10-21 02:17:15
240,46637635,46619717,578.0,价格过高,2025-10-21 02:17:19
241,46619717,46602109,568.0,价格过高,2025-10-21 02:17:23
242,46602109,46584501,568.0,价格过高,2025-10-21 02:17:28
243,46584501,46567703,541.9,价格过高,2025-10-21 02:17:32
244,46567703,46551955,508.0,价格过高,2025-10-21 02:17:36
245,46551955,46536207,508.0,价格过高,2025-10-21 02:17:40
246,46536207,46520459,508.0,价格过高,2025-10-21 02:17:44
247,46520459,46502851,568.0,价格过高,2025-10-21 02:17:48
248,46502851,46485243,568.0,价格过高,2025-10-21 02:17:52
249,46485243,46467635,568.0,价格过高,2025-10-21 02:17:56
250,46467635,46454057,438.0,购买成功(200x3),2025-10-21 02:18:01
251,46340457,46324709,508.0,价格过高,2025-10-21 02:18:06
252,46324709,46308961,508.0,价格过高,2025-10-21 02:18:10
253,46308961,46291663,558.0,价格过高,2025-10-21 02:18:14
254,46291663,46274365,558.0,价格过高,2025-10-21 02:18:18
255,46274365,46258617,508.0,价格过高,2025-10-21 02:18:22
256,46258617,46245039,438.0,购买成功(200x3),2025-10-21 02:18:27
257,46133439,46119861,438.0,购买成功(200x3),2025-10-21 02:18:32
258,46008261,45990963,558.0,价格过高,2025-10-21 02:18:36
259,45990963,45978315,408.0,购买成功(200x3),2025-10-21 02:18:41
260,45866715,45849417,558.0,价格过高,2025-10-21 02:18:45
261,45849417,45832119,558.0,价格过高,2025-10-21 02:18:49
262,45832119,45814821,558.0,价格过高,2025-10-21 02:18:53
263,45814821,45802173,408.0,购买成功(200x3),2025-10-21 02:18:58
264,45688573,45670965,568.0,价格过高,2025-10-21 02:19:02
265,45670965,45653667,558.0,价格过高,2025-10-21 02:19:06
266,45653667,45636369,558.0,价格过高,2025-10-21 02:19:10
267,45636369,45619071,558.0,价格过高,2025-10-21 02:19:14
268,45619071,45601463,568.0,价格过高,2025-10-21 02:19:18
269,45601463,45583855,568.0,价格过高,2025-10-21 02:19:22
270,45583855,45568417,498.0,价格过高,2025-10-21 02:19:26
271,45568417,45552979,498.0,价格过高,2025-10-21 02:19:30
272,45552979,45535371,568.0,价格过高,2025-10-21 02:19:34
273,45535371,45518073,558.0,价格过高,2025-10-21 02:19:38
274,45518073,45500775,558.0,价格过高,2025-10-21 02:19:42
275,45500775,45485337,498.0,价格过高,2025-10-21 02:19:46
276,45485337,45468039,558.0,价格过高,2025-10-21 02:19:50
277,45468039,45450741,558.0,价格过高,2025-10-21 02:19:54
278,45450741,45433443,558.0,价格过高,2025-10-21 02:19:58
279,45433443,45419865,438.0,购买成功(200x3),2025-10-21 02:20:03
280,45332265,45314967,558.0,价格过高,2025-10-21 02:20:07
281,45314967,45297359,568.0,价格过高,2025-10-21 02:20:11
282,45297359,45279751,568.0,价格过高,2025-10-21 02:20:15
283,45279751,45262143,568.0,价格过高,2025-10-21 02:20:19
284,45262143,45246705,498.0,价格过高,2025-10-21 02:20:23
285,45246705,45231267,498.0,价格过高,2025-10-21 02:20:27
286,45231267,45215829,498.0,价格过高,2025-10-21 02:20:31
287,45215829,45198841,548.0,价格过高,2025-10-21 02:20:35
288,45198841,45181543,558.0,价格过高,2025-10-21 02:20:40
289,45181543,45165795,508.0,价格过高,2025-10-21 02:20:44
290,45165795,45148187,568.0,价格过高,2025-10-21 02:20:49
291,45148187,45134609,438.0,购买成功(200x3),2025-10-21 02:20:54
292,45021009,45004021,548.0,价格过高,2025-10-21 02:20:58
293,45004021,44990443,438.0,购买成功(200x3),2025-10-21 02:21:03
294,44876843,44864505,398.0,购买成功(200x3),2025-10-21 02:21:07
295,44752905,44735607,558.0,价格过高,2025-10-21 02:21:11
296,44735607,44722029,438.0,购买成功(200x3),2025-10-21 02:21:16
297,44620429,44603131,558.0,价格过高,2025-10-21 02:21:20
298,44603131,44586143,548.0,价格过高,2025-10-21 02:21:24
299,44586143,44568845,558.0,价格过高,2025-10-21 02:21:30
300,44568845,44551547,558.0,价格过高,2025-10-21 02:21:34
301,44551547,44535799,508.0,价格过高,2025-10-21 02:21:38
302,44535799,44520051,508.0,价格过高,2025-10-21 02:21:42
303,44520051,44502753,558.0,价格过高,2025-10-21 02:21:46
304,44502753,44485455,558.0,价格过高,2025-10-21 02:21:50
305,44485455,44468157,558.0,价格过高,2025-10-21 02:21:54
306,44468157,44450859,558.0,价格过高,2025-10-21 02:21:58
307,44450859,44433561,558.0,价格过高,2025-10-21 02:22:02
308,44433561,44415953,568.0,价格过高,2025-10-21 02:22:06
309,44415953,44398345,568.0,价格过高,2025-10-21 02:22:10
310,44398345,44381357,548.0,价格过高,2025-10-21 02:22:14
311,44381357,44366539,478.0,价格过高,2025-10-21 02:22:18
312,44366539,44349241,558.0,价格过高,2025-10-21 02:22:23
313,44349241,44334423,478.0,价格过高,2025-10-21 02:22:27
314,44334423,44316815,568.0,价格过高,2025-10-21 02:22:31
315,44316815,44299827,548.0,价格过高,2025-10-21 02:22:35
316,44299827,44282529,558.0,价格过高,2025-10-21 02:22:39
317,44282529,44265231,558.0,价格过高,2025-10-21 02:22:43
318,44265231,44247623,568.0,价格过高,2025-10-21 02:22:48
319,44247623,44230635,548.0,价格过高,2025-10-21 02:22:52
320,44230635,44213337,558.0,价格过高,2025-10-21 02:22:56
321,44213337,44195729,568.0,价格过高,2025-10-21 02:23:00
322,44195729,44181221,468.0,价格过高,2025-10-21 02:23:04
323,44181221,44163613,568.0,价格过高,2025-10-21 02:23:08
324,44163613,44146625,548.0,价格过高,2025-10-21 02:23:12
325,44146625,44129637,548.0,价格过高,2025-10-21 02:23:16
326,44129637,44115129,468.0,价格过高,2025-10-21 02:23:20
327,44115129,44097831,558.0,价格过高,2025-10-21 02:23:25
328,44097831,44080533,558.0,价格过高,2025-10-21 02:23:30
329,44080533,44063235,558.0,价格过高,2025-10-21 02:23:34
330,44063235,44045627,568.0,价格过高,2025-10-21 02:23:38
331,44045627,44032979,408.0,购买成功(200x3),2025-10-21 02:23:43
332,43919379,43901771,568.0,价格过高,2025-10-21 02:23:47
333,43901771,43884473,558.0,价格过高,2025-10-21 02:23:51
334,43884473,43867175,558.0,价格过高,2025-10-21 02:23:55
335,43867175,43849567,568.0,价格过高,2025-10-21 02:24:00
336,43849567,43836919,408.0,购买成功(200x3),2025-10-21 02:24:05
337,43755319,43738021,558.0,价格过高,2025-10-21 02:24:09
338,43738021,43720723,558.0,价格过高,2025-10-21 02:24:13
339,43720723,43703115,568.0,价格过高,2025-10-21 02:24:17
340,43703115,43688297,478.0,价格过高,2025-10-21 02:24:21
341,43688297,43670999,558.0,价格过高,2025-10-21 02:24:25
342,43670999,43653701,558.0,价格过高,2025-10-21 02:24:29
343,43653701,43641053,408.0,购买成功(200x3),2025-10-21 02:24:34
344,43529753,43512455,558.0,价格过高,2025-10-21 02:24:38
345,43512455,43495157,558.0,价格过高,2025-10-21 02:24:42
346,43495157,43477859,558.0,价格过高,2025-10-21 02:24:46
347,43477859,43460871,548.0,价格过高,2025-10-21 02:24:50
348,43460871,43443263,568.0,价格过高,2025-10-21 02:24:54
349,43443263,43425965,558.0,价格过高,2025-10-21 02:24:58
350,43425965,43408357,568.0,价格过高,2025-10-21 02:25:02
351,43408357,43391059,558.0,价格过高,2025-10-21 02:25:06
352,43391059,43376551,468.0,价格过高,2025-10-21 02:25:10
353,43376551,43358943,568.0,价格过高,2025-10-21 02:25:14
354,43358943,43341335,568.0,价格过高,2025-10-21 02:25:18
355,43341335,43326827,468.0,价格过高,2025-10-21 02:25:22
356,43326827,43310149,538.0,价格过高,2025-10-21 02:25:26
357,43310149,43296571,438.0,购买成功(200x3),2025-10-21 02:25:31
358,43208971,43192293,538.0,价格过高,2025-10-21 02:25:35
359,43192293,43177785,468.0,价格过高,2025-10-21 02:25:39
360,43177785,43160177,568.0,价格过高,2025-10-21 02:25:43
361,43160177,43143499,538.0,价格过高,2025-10-21 02:25:47
362,43143499,43126201,558.0,价格过高,2025-10-21 02:25:51
363,43126201,43108903,558.0,价格过高,2025-10-21 02:25:55
364,43108903,43091605,558.0,价格过高,2025-10-21 02:25:59
365,43091605,43074927,538.0,价格过高,2025-10-21 02:26:04
366,43074927,43057629,558.0,价格过高,2025-10-21 02:26:08
367,43057629,43040331,558.0,价格过高,2025-10-21 02:26:12
368,43040331,43023653,538.0,价格过高,2025-10-21 02:26:17
369,43023653,43006355,558.0,价格过高,2025-10-21 02:26:21
370,43006355,42990917,498.0,价格过高,2025-10-21 02:26:25
371,42990917,42973619,558.0,价格过高,2025-10-21 02:26:29
372,42973619,42956321,558.0,价格过高,2025-10-21 02:26:33
373,42956321,42939023,558.0,价格过高,2025-10-21 02:26:37
374,42939023,42925445,438.0,购买成功(200x3),2025-10-21 02:26:42
375,42813845,42799027,478.0,价格过高,2025-10-21 02:26:46
376,42799027,42781729,558.0,价格过高,2025-10-21 02:26:50
377,42781729,42766291,498.0,价格过高,2025-10-21 02:26:54
378,42766291,42748993,558.0,价格过高,2025-10-21 02:26:58
379,42748993,42734175,478.0,价格过高,2025-10-21 02:27:02
380,42734175,42718737,498.0,价格过高,2025-10-21 02:27:06
381,42718737,42701439,558.0,价格过高,2025-10-21 02:27:10
382,42701439,42684141,558.0,价格过高,2025-10-21 02:27:14
383,42684141,42669323,478.0,价格过高,2025-10-21 02:27:18
384,42669323,42654505,478.0,价格过高,2025-10-21 02:27:22
385,42654505,42637517,548.0,价格过高,2025-10-21 02:27:27
386,42637517,42620219,558.0,价格过高,2025-10-21 02:27:32
387,42620219,42607571,408.0,购买成功(200x3),2025-10-21 02:27:37
388,42495241,42477943,558.0,价格过高,2025-10-21 02:27:41
389,42477943,42465295,408.0,购买成功(200x3),2025-10-21 02:27:46
390,42355695,42338707,548.0,价格过高,2025-10-21 02:27:50
391,42338707,42321409,558.0,价格过高,2025-10-21 02:27:54
392,42321409,42304111,558.0,价格过高,2025-10-21 02:27:58
393,42304111,42286813,558.0,价格过高,2025-10-21 02:28:02
394,42286813,42269515,558.0,价格过高,2025-10-21 02:28:06
395,42269515,42252217,558.0,价格过高,2025-10-21 02:28:10
396,42252217,42234919,558.0,价格过高,2025-10-21 02:28:14
397,42234919,42220411,468.0,价格过高,2025-10-21 02:28:19
398,42220411,42206833,438.0,购买成功(200x3),2025-10-21 02:28:24
399,42093233,42075935,558.0,价格过高,2025-10-21 02:28:28
400,42075935,42062357,438.0,购买成功(200x3),2025-10-21 02:28:33
401,41974757,41957459,558.0,价格过高,2025-10-21 02:28:37
402,41957459,41942331,488.0,价格过高,2025-10-21 02:28:41
403,41942331,41925033,558.0,价格过高,2025-10-21 02:28:45
404,41925033,41907425,568.0,价格过高,2025-10-21 02:28:49
405,41907425,41890127,558.0,价格过高,2025-10-21 02:28:53
406,41890127,41872829,558.0,价格过高,2025-10-21 02:28:57
407,41872829,41859251,438.0,购买成功(200x3),2025-10-21 02:29:02
408,41745651,41728353,558.0,价格过高,2025-10-21 02:29:06
409,41728353,41711055,558.0,价格过高,2025-10-21 02:29:10
410,41711055,41693757,558.0,价格过高,2025-10-21 02:29:14
411,41693757,41680179,438.0,购买成功(200x3),2025-10-21 02:29:19
412,41592579,41577451,488.0,价格过高,2025-10-21 02:29:23
413,41577451,41560153,558.0,价格过高,2025-10-21 02:29:27
414,41560153,41543785,528.0,价格过高,2025-10-21 02:29:31
415,41543785,41527727,518.0,价格过高,2025-10-21 02:29:36
416,41527727,41511359,528.0,价格过高,2025-10-21 02:29:40
417,41511359,41494991,528.0,价格过高,2025-10-21 02:29:44
418,41494991,41481413,438.0,购买成功(200x3),2025-10-21 02:29:49
419,41375813,41359445,528.0,价格过高,2025-10-21 02:29:53
420,41359445,41343077,528.0,价格过高,2025-10-21 02:29:57
421,41343077,41325779,558.0,价格过高,2025-10-21 02:30:01
422,41325779,41308481,558.0,价格过高,2025-10-21 02:30:05
423,41308481,41290873,568.0,价格过高,2025-10-21 02:30:09
424,41290873,41277295,438.0,购买成功(200x3),2025-10-21 02:30:14
425,41165065,41147457,568.0,价格过高,2025-10-21 02:30:18
426,41147457,41130469,548.0,价格过高,2025-10-21 02:30:22
427,41130469,41115651,478.0,价格过高,2025-10-21 02:30:26
428,41115651,41098663,548.0,价格过高,2025-10-21 02:30:30
