时间戳,总价,单价,行为,配置
2025-10-25 00:53:27,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:53:28,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:53:29,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:53:29,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
2025-10-25 00:53:30,14000,100,价格过高,"目标价格:80,最低价格:60,子弹数量:140"
